,latitude,longitude,tile_0.1,extent_0.1,tile_0.25,extent_0.25,tile_1,extent_1,slope_deg_0.1,roughness_std_0.1,relief_p2p_0.1,mean_bathy_0.1,slope_deg_0.25,roughness_std_0.25,relief_p2p_0.25,mean_bathy_0.25,slope_deg_1,roughness_std_1,relief_p2p_1,mean_bathy_1,bath_cluster
220,55.989799,-3.1803999,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-23.9999733  -24.18107605 -24.3621788  ... -11.04052876 -10.89070779
  -10.74088683]
 [-23.9999733  -24.18107605 -24.3621788  ... -13.06592514 -12.7191284
  -12.37233166]
 [-23.9999733  -24.18107605 -24.3621788  ... -15.09132151 -14.547549
  -14.00377649]]","[-3.227083444595337, -3.1312499046325684, 55.943748474121094, 56.03958511352539]","[[ nan  nan  nan ...  nan  nan  nan]
 [ nan  nan  nan ...  nan  nan  nan]
 [ nan  nan  nan ...  nan  nan  nan]
 ...
 [ nan  nan  nan ... -22. -22. -22.]
 [ nan  nan  nan ... -22. -22. -22.]
 [ nan  nan  nan ... -22. -22. -22.]]","[-3.3020832538604736, -3.0562500953674316, 55.868751525878906, 56.11458206176758]","[[        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 ...
 [        nan         nan         nan ... -6.76403809 -7.67379705
  -6.2359794 ]
 [        nan         nan         nan ... -5.32658592 -7.01397085
  -7.99997982]
 [        nan         nan         nan ... -6.         -7.11811066
  -8.        ]]","[-3.6770832538604736, -2.6812500953674316, 55.493751525878906, 56.48958206176758]",0.8000870062312219,0.9959046037289161,3.9229226885343373,-2.40472240017093,0.4929209866805445,1.7846501910631678,7.384267047964755,-4.461215176704055,0.12274236633345831,2.091466185051145,8.26714554893594,-5.892575310007289,0
221,55.749699,-4.9046998,"[[-76.9967423  -76.0917025  -75.1860906  ...          nan          nan
           nan]
 [-68.11446059 -67.76734247 -67.42000493 ...          nan          nan
           nan]
 [-59.23217888 -59.44298245 -59.65391927 ...          nan          nan
           nan]
 ...
 [-33.72520036 -33.65955147 -33.59386107 ...          nan          nan
           nan]
 [-33.36266121 -33.32983124 -33.29698052 ...          nan          nan
           nan]
 [-33.00012207 -33.00011102 -33.00009996 ...          nan          nan
           nan]]","[-4.952083110809326, -4.856249809265137, 55.702083587646484, 55.797916412353516]","[[-124.99844361 -127.78616765 -130.57320506 ...   -5.93013102
    -5.46555762   -5.00109863]
 [-130.5794912  -133.58330909 -136.58638712 ...   -2.17647448
    -1.49580722   -0.81530762]
 [-136.14955247 -139.36903883 -142.5877322  ...           nan
            nan           nan]
 ...
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]]","[-5.027083396911621, -4.78125, 55.62708282470703, 55.87291717529297]","[[-47.00012207 -46.11816323 -46.76392533 ...          nan          nan
           nan]
 [-45.11779785 -45.11779785 -45.11779785 ...          nan          nan
           nan]
 [-43.99999639 -44.23638916 -45.         ...          nan          nan
           nan]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-5.402083396911621, -4.40625, 55.25208282470703, 56.24791717529297]",6.043114704911981,9.440212402803697,29.63596930820153,-23.183557868530965,2.2568426143157416,8.674983307361568,34.415202702376135,-27.57134362284116,1.1431024720624274,14.12722891348298,51.67476317287059,-30.767257750721605,6
222,55.0,-1.4333301,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [         nan          nan          nan ... -28.05727043 -28.84735109
  -29.63743174]
 [         nan          nan          nan ... -28.30420171 -29.06145307
  -29.81870443]
 [         nan          nan          nan ... -28.55113298 -29.27555505
  -29.99997711]]","[-1.4812500476837158, -1.3854166269302368, 54.952083587646484, 55.047916412353516]","[[         nan          nan          nan ... -15.00010477 -14.99999135
  -14.99987793]
 [         nan          nan          nan ... -14.60094324 -15.03293768
  -15.46495873]
 [         nan          nan          nan ... -14.20256747 -15.06581915
  -15.92912401]
 ...
 [         nan          nan          nan ... -48.14173698 -48.60628128
  -49.07085419]
 [         nan          nan          nan ... -48.60590935 -49.07045364
  -49.53502655]
 [         nan          nan          nan ... -49.07099724 -49.53554153
  -50.00011444]]","[-1.556249976158142, -1.3104166984558105, 54.87708282470703, 55.12291717529297]","[[          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]
 ...
 [          nan           nan           nan ... -102.11185068
  -103.94399345 -103.99999138]
 [          nan           nan           nan ... -101.88220215
  -101.23590946 -101.99999921]
 [          nan           nan           nan ...  -99.76363255
  -101.11798954  -96.99935627]]","[-1.931249976158142, -0.9354166388511658, 54.50208282470703, 55.49791717529297]",1.1372198425313085,2.1728894588013756,7.250976562506594,-5.614302520684654,0.7037413146540515,2.080185677552943,6.670688012392032,-4.879442129465329,0.2841004811886757,2.823657740448215,9.449394779049797,-5.841693438073873,0
223,55.5667,9.75,"[[-29.00177011 -29.36412638 -29.72648264 ...          nan          nan
           nan]
 [-27.37021187 -27.47001676 -27.56982164 ...          nan          nan
           nan]
 [-25.73865363 -25.57590713 -25.41316064 ...          nan          nan
           nan]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[9.702083587646484, 9.797916412353516, 55.51874923706055, 55.61458206176758]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[9.627083778381348, 9.872916221618652, 55.443748474121094, 55.68958282470703]","[[        nan         nan         nan ... -6.58400454         nan
  -0.99769588]
 [        nan         nan         nan ... -2.1807251  -7.98605263
  -8.76391602]
 [        nan         nan         nan ... -3.34745403 -5.47268677
  -7.00002528]
 ...
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]]","[9.252083778381348, 10.247916221618652, 55.068748474121094, 56.06458282470703]",,,,,,,,,0.927575432828715,9.141661521431965,31.082791954270277,-16.974036309491545,1
224,55.0,9.9833002,"[[         nan          nan          nan ...  -5.82781982  -6.91409302
   -8.00036621]
 [         nan          nan          nan ...  -6.91546631  -8.0017395
   -9.0880127 ]
 [         nan          nan          nan ...  -8.00311279  -9.08938599
  -10.17565918]
 ...
 [ -8.08772278  -8.26899719  -8.45004272 ... -34.13129779 -34.0656489
  -34.        ]
 [ -7.54389954  -7.72517395  -7.90621948 ... -34.06565995 -34.03282997
  -34.        ]
 [ -7.00007629  -7.18135071  -7.36239624 ... -34.0000221  -34.00001105
  -34.        ]]","[9.935416221618652, 10.03125, 54.952083587646484, 55.047916412353516]","[[-10.99884032  -8.67580312  -6.35276592 ... -30.         -30.
  -30.        ]
 [-16.57995178 -13.82472689 -11.069502   ... -30.         -30.
  -30.        ]
 [-22.1500768  -18.96351498 -15.77695316 ... -30.         -30.
  -30.        ]
 ...
 [-20.00006104 -19.53543091 -19.07080078 ...  -2.99497428  -2.96206596
   -2.92914143]
 [-20.00006104 -19.53543091 -19.07080078 ...  -2.96205385  -2.71358331
   -2.46499031]
 [-20.00006104 -19.53543091 -19.07080078 ...  -2.92906849  -2.46461056
   -1.99992371]]","[9.860416412353516, 10.106249809265137, 54.87708282470703, 55.12291717529297]","[[         nan          nan          nan ... -16.00012207 -16.00012207
  -16.00000001]
 [         nan          nan          nan ... -15.         -15.
  -15.11779246]
 [         nan          nan          nan ... -15.         -15.
  -15.        ]
 ...
 [         nan          nan          nan ...  -0.943992    -2.37479015
   -1.00001082]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[9.485416412353516, 10.481249809265137, 54.50208282470703, 55.49791717529297]",1.240123903320248,3.0445368113088422,12.22653843650608,-8.647299987333046,1.3109150780367964,7.4097268084372,26.259576493879898,-10.63214109918375,0.8591998255170286,12.556021623871272,37.21211252362039,-23.54153927081038,7
225,55.266701,9.8832998,"[[-14.00003052 -14.18107605 -14.36212158 ...  -3.36218262  -3.18113708
   -3.00009155]
 [-14.1812994  -14.32952601 -14.47775262 ...          nan          nan
           nan]
 [-14.36256828 -14.47797597 -14.59338365 ...          nan          nan
           nan]
 ...
 [ -4.00014155  -4.83987502  -5.67960848 ...          nan          nan
           nan]
 [ -4.00014705  -4.87253369  -5.74492033 ...          nan          nan
           nan]
 [ -4.00015258  -4.90535815  -5.81056371 ...          nan          nan
           nan]]","[9.835416793823242, 9.931249618530273, 55.21875, 55.31458282470703]","[[-23.9997406  -23.53533936 -23.07070923 ...  -1.00145187  -1.0013668
   -1.00128172]
 [-24.46482849 -24.00042725 -23.53579712 ...          nan          nan
           nan]
 [-24.92900085 -24.46459961 -23.99996948 ...          nan          nan
           nan]
 ...
 [-17.92919922 -17.92919922 -17.92919922 ...          nan          nan
           nan]
 [-17.46411133 -17.46411133 -17.46411133 ...          nan          nan
           nan]
 [-16.99993896 -16.99993896 -16.99993896 ...          nan          nan
           nan]]","[9.760416984558105, 10.006250381469727, 55.14374923706055, 55.389583587646484]","[[         nan          nan          nan ... -16.23544058 -17.88182068
  -16.99981689]
 [         nan          nan          nan ... -21.76428223 -19.66005558
  -18.        ]
 [         nan          nan          nan ... -21.76419067 -19.7635498
  -20.76364136]
 ...
 [         nan          nan          nan ... -10.         -10.
  -11.23644131]
 [         nan          nan          nan ...  -7.91006435  -8.22209993
  -10.00001078]
 [         nan          nan          nan ...  -8.00004662  -9.00005383
  -11.00024415]]","[9.385416984558105, 10.381250381469727, 54.76874923706055, 55.764583587646484]",0.2469644265510847,0.2502023402732284,0.8211082080367709,-0.7983472241408502,0.3836626725963541,1.0722718560499132,4.703038991420811,-2.04355419067458,0.3507651743645774,5.682351400730914,20.496558507894903,-7.152695610723431,1
226,55.466702,8.4333,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[8.385416984558105, 8.481249809265137, 55.41875076293945, 55.514583587646484]","[[-10.00010681  -9.53547668  -9.07084656 ...  -1.          -1.
   -1.        ]
 [-10.00010681  -9.53547668  -9.07084656 ...  -1.          -1.
   -1.        ]
 [-10.00010681  -9.53547668  -9.07084656 ...  -1.          -1.
   -1.        ]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[8.310416221618652, 8.556249618530273, 55.34375, 55.58958435058594]","[[-15.99999237 -15.         -15.         ...          nan          nan
           nan]
 [-14.99999327 -14.11767578 -14.02780202 ...          nan          nan
           nan]
 [-14.         -14.         -14.         ...          nan          nan
           nan]
 ...
 [-20.         -20.         -19.23625946 ...          nan          nan
           nan]
 [-20.         -20.         -19.32631969 ...          nan          nan
           nan]
 [-20.         -20.         -20.         ...          nan          nan
           nan]]","[7.9354166984558105, 8.931249618530273, 54.96875, 55.96458435058594]",0.5311428593039672,0.7153000725378567,2.418377984313452,-1.5343361137967193,0.5142620901002519,1.3634162265751508,5.321255497640863,-2.5972074044458346,0.21399547076062714,2.3927584172437046,6.519507240508127,-4.001403277366234,1
227,55.016998,8.441,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-14.57362756 -14.40801908 -14.24241059 ...  -6.03129259  -5.83481001
   -5.63832743]
 [-17.27898609 -17.0154181  -16.7518501  ...  -6.01569117  -5.9171681
   -5.81864503]
 [-19.99807741 -19.63605265 -19.27402788 ...  -6.00001056  -5.99994426
   -5.99987796]]","[8.393750190734863, 8.489583015441895, 54.96875, 55.06458282470703]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [-7. -7. -7. ... nan nan nan]
 [-7. -7. -7. ... nan nan nan]
 [-7. -7. -7. ... nan nan nan]]","[8.318750381469727, 8.564583778381348, 54.89374923706055, 55.139583587646484]","[[-17.         -17.         -16.23621878 ...          nan          nan
           nan]
 [-17.         -17.         -16.         ...          nan  -0.88214111
   -0.88214111]
 [-17.00001748 -16.02793811 -15.2364502  ...  -1.58324132  -1.
   -1.        ]
 ...
 [-15.9453125  -16.15371694 -17.54266703 ...          nan          nan
           nan]
 [-20.11771662 -21.77801811 -22.88226318 ...          nan          nan
           nan]
 [-19.99993896 -19.99993896 -19.99987793 ...          nan          nan
           nan]]","[7.943749904632568, 8.939583778381348, 54.51874923706055, 55.514583587646484]",2.5708716562450626,4.441140493571822,16.792885925613003,-9.108139901966988,1.4634136281496646,4.581833281008676,15.09719756057897,-9.147226845046877,0.39933089669978694,4.001450165695728,12.116236180073717,-6.39767601577964,1
228,48.641102,-2.0276,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-16.         -16.         -16.         ...  -6.81504637  -6.68401658
   -6.5529868 ]
 [-16.         -16.         -16.         ...  -7.40582382  -7.34012102
   -7.27441821]
 [-16.         -16.         -16.         ...  -7.99960015  -7.99955594
   -7.99951172]]","[-2.0770833492279053, -1.9812500476837158, 48.59375, 48.68958282470703]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-25.21240342 -25.1795113  -25.14661917 ... -20.         -20.
  -20.        ]
 [-26.60767419 -26.35871483 -26.10975548 ... -20.         -20.
  -20.        ]
 [-28.00019837 -27.5355971  -27.07099584 ... -20.         -20.
  -20.        ]]","[-2.152083396911621, -1.90625, 48.51874923706055, 48.764583587646484]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-48.         -47.32651135 -47.         ...          nan          nan
           nan]
 [-49.00001526 -48.         -48.         ...          nan          nan
           nan]
 [-49.00001526 -48.         -48.         ...          nan          nan
           nan]]","[-2.527083396911621, -1.53125, 48.14374923706055, 49.139583587646484]",0.80704501330128,0.8712141773292724,2.9073232943223597,-2.2231385210781776,0.4560609342948445,1.6647772125786635,6.0469431476751465,-4.761322045985455,0.16095787691086186,2.10645375189929,7.13448720564321,-3.609253744623027,2
229,55.130798,8.6858997,"[[        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 ...
 [-0.63806152 -0.63806152 -0.63806152 ...         nan         nan
          nan]
 [-0.81933594 -0.81933594 -0.81933594 ...         nan         nan
          nan]
 [-0.99969482 -0.99969482 -0.99969482 ...         nan         nan
          nan]]","[8.639583587646484, 8.735416412353516, 55.08124923706055, 55.17708206176758]","[[-1.00036617 -1.0001961  -1.00002595 ...         nan         nan
          nan]
 [-0.53532796 -0.75114528 -0.96706898 ...         nan         nan
          nan]
 [        nan -0.50258472 -0.93417688 ...         nan         nan
          nan]
 ...
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]]","[8.564583778381348, 8.810416221618652, 55.006248474121094, 55.25208282470703]","[[-7.99989319 -6.11802673 -6.         ...         nan         nan
          nan]
 [-6.23588297 -3.47215271 -2.68045142 ...         nan         nan
          nan]
 [-3.7633667  -3.97207094 -3.94364359 ...         nan         nan
          nan]
 ...
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]]","[8.189583778381348, 9.185416221618652, 54.631248474121094, 55.62708282470703]",,,,,,,,,,,,,1
230,55.1833,8.6833,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[8.635416984558105, 8.731249809265137, 55.13541793823242, 55.23125076293945]","[[-1.00083923 -0.53620911         nan ...         nan         nan
          nan]
 [-3.78587341 -3.32124329 -2.85661316 ...         nan         nan
          nan]
 [-6.57640076 -6.11177063 -5.6471405  ...         nan         nan
          nan]
 ...
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]]","[8.560416221618652, 8.806249618530273, 55.06041717529297, 55.306251525878906]","[[-6.0001221  -5.1178894  -3.00002883 ...         nan         nan
          nan]
 [-7.00030778 -3.23648071 -3.90950668 ...         nan         nan
          nan]
 [-8.76428223 -3.88186646 -3.         ...         nan         nan
          nan]
 ...
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]]","[8.185416221618652, 9.181249618530273, 54.68541717529297, 55.681251525878906]",,,,,,,,,0.0,0.0,0.0,-0.6771850585920922,1
231,55.087002,8.5654001,"[[-1. -1. -1. ... nan nan nan]
 [-1. -1. -1. ... nan nan nan]
 [-1. -1. -1. ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[8.518750190734863, 8.614583015441895, 55.03958511352539, 55.13541793823242]","[[-2.00000004 -2.0002268  -2.00045367 ...         nan         nan
          nan]
 [-2.00008504 -2.43143624 -2.86300004 ...         nan         nan
          nan]
 [-2.0001702  -2.86349619 -3.72724768 ...         nan         nan
          nan]
 ...
 [-2.00009155 -2.4644928  -2.92912292 ...         nan         nan
          nan]
 [-2.00009155 -2.4644928  -2.92912292 ...         nan         nan
          nan]
 [-2.00009155 -2.4644928  -2.92912292 ...         nan         nan
          nan]]","[8.443750381469727, 8.689583778381348, 54.96458435058594, 55.21041488647461]","[[-14.         -14.         -13.         ...          nan          nan
           nan]
 [-14.         -13.22241922 -13.         ...          nan          nan
           nan]
 [-13.         -13.         -12.58354436 ...          nan          nan
           nan]
 ...
 [ -2.23574829          nan          nan ...          nan          nan
           nan]
 [ -3.11807251  -1.23620605          nan ...          nan          nan
           nan]
 [ -3.99999996  -3.11761475  -1.23574829 ...          nan          nan
           nan]]","[8.068750381469727, 9.064583778381348, 54.58958435058594, 55.58541488647461]",,,,,0.5090545513289895,1.2533814501541654,3.6107533984006044,-2.1898514431828406,0.24079602174566309,3.2438640974892605,10.537790220229414,-3.8175617996591296,1
232,55.283298,8.5832996,"[[-2.00013733 -1.81908075 -1.63779527 ...         nan         nan
          nan]
 [-1.63758574 -1.48934808 -1.34092301 ...         nan         nan
          nan]
 [-1.27503414 -1.1596154  -1.04405075 ...         nan         nan
          nan]
 ...
 [-2.53265642 -3.22589815 -3.92001629 ...         nan         nan
          nan]
 [-1.2701277  -2.15928845 -3.0495733  ...         nan         nan
          nan]
 [        nan -1.08726449 -2.17471182 ...         nan         nan
          nan]]","[8.535416603088379, 8.631250381469727, 55.235416412353516, 55.33124923706055]","[[-1.00000001 -1.00011344 -1.00022682 ...         nan         nan
          nan]
 [-0.99998581 -0.7840054  -0.56813139 ...         nan         nan
          nan]
 [-0.99997165 -0.56832277         nan ...         nan         nan
          nan]
 ...
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]]","[8.460416793823242, 8.706250190734863, 55.16041564941406, 55.40625]","[[-13.         -13.         -12.         ...          nan          nan
           nan]
 [-13.         -13.         -12.20837957 ...          nan          nan
           nan]
 [-13.         -13.         -12.23623657 ...          nan          nan
           nan]
 ...
 [-12.76373291 -12.09019917 -11.76373291 ...          nan          nan
           nan]
 [-11.88232422 -11.10420516 -10.91012354 ...          nan          nan
           nan]
 [-11.         -10.11810303 -10.         ...          nan          nan
           nan]]","[8.085416793823242, 9.081250190734863, 54.78541564941406, 55.78125]",,,,,,,,,,,,,1
233,55.333302,8.6833,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[8.635416984558105, 8.731249809265137, 55.28541564941406, 55.381248474121094]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[8.560416221618652, 8.806249618530273, 55.21041488647461, 55.45624923706055]","[[-11.         -11.         -11.         ...          nan          nan
           nan]
 [-11.         -11.         -11.         ...          nan          nan
           nan]
 [-12.00002518 -11.76422119 -11.18046703 ...          nan          nan
           nan]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [ -0.64534038          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[8.185416221618652, 9.181249618530273, 54.83541488647461, 55.83124923706055]",,,,,,,,,,,,,1
234,56.623111,-6.064222,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-62.62604054 -62.82311172 -63.0200584  ... -54.73044647 -55.97981977
  -57.2299828 ]
 [-60.81332544 -60.91187761 -61.01036753 ... -47.64211236 -48.62893427
  -49.61637996]
 [-59.00061034 -59.00064351 -59.00067666 ... -40.55377825 -41.27804878
  -42.00277713]]","[-6.110416889190674, -6.014583110809326, 56.577083587646484, 56.672916412353516]","[[-19.0011139  -18.07157005 -17.14225516 ...          nan          nan
           nan]
 [-14.81530514 -14.96623053 -15.11711874 ...          nan          nan
           nan]
 [-10.63773616 -11.86700387 -13.0959688  ...          nan          nan
           nan]
 ...
 [-11.79547125  -4.35770258          nan ...          nan          nan
           nan]
 [ -3.9044915           nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-6.1854166984558105, -5.9395833015441895, 56.50208282470703, 56.74791717529297]","[[-50.99988556 -49.1180191  -47.99997116 ... -35.8190369  -25.63884996
   -8.99854276]
 [-54.64662081 -51.88254547 -50.00067902 ... -14.92341053  -8.56697317
           nan]
 [-60.52723874 -56.52711487 -53.7634964  ...  -9.60998218 -21.97320388
  -30.32518697]
 ...
 [-70.63610659 -66.41519207 -67.77540833 ...          nan -64.66962252
  -65.29082711]
 [-61.35340118 -60.35339355 -67.31177708 ... -72.96534994 -80.61024932
  -70.35335091]
 [-62.99991608 -57.11742317 -66.05477905 ... -84.00101211 -84.40946616
  -65.99903869]]","[-6.5604166984558105, -5.5645833015441895, 56.12708282470703, 57.12291717529297]",3.586802240735524,6.379141263479064,23.36646063764235,-17.56804074509037,3.7088660362452375,13.12162991763362,47.765935084896796,-26.340203463151123,1.3349984207044552,18.89589142900464,72.7209212584348,-41.185485550190776,5
235,56.6231,-6.0630999,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-62.62604054 -62.82311172 -63.0200584  ... -54.73044647 -55.97981977
  -57.2299828 ]
 [-60.81332544 -60.91187761 -61.01036753 ... -47.64211236 -48.62893427
  -49.61637996]
 [-59.00061034 -59.00064351 -59.00067666 ... -40.55377825 -41.27804878
  -42.00277713]]","[-6.110416889190674, -6.014583110809326, 56.577083587646484, 56.672916412353516]","[[-19.0011139  -18.07157005 -17.14225516 ...          nan          nan
           nan]
 [-14.81530514 -14.96623053 -15.11711874 ...          nan          nan
           nan]
 [-10.63773616 -11.86700387 -13.0959688  ...          nan          nan
           nan]
 ...
 [-11.79547125  -4.35770258          nan ...          nan          nan
           nan]
 [ -3.9044915           nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-6.1854166984558105, -5.9395833015441895, 56.50208282470703, 56.74791717529297]","[[-50.99988556 -49.1180191  -47.99997116 ... -35.8190369  -25.63884996
   -8.99854276]
 [-54.64662081 -51.88254547 -50.00067902 ... -14.92341053  -8.56697317
           nan]
 [-60.52723874 -56.52711487 -53.7634964  ...  -9.60998218 -21.97320388
  -30.32518697]
 ...
 [-70.63610659 -66.41519207 -67.77540833 ...          nan -64.66962252
  -65.29082711]
 [-61.35340118 -60.35339355 -67.31177708 ... -72.96534994 -80.61024932
  -70.35335091]
 [-62.99991608 -57.11742317 -66.05477905 ... -84.00101211 -84.40946616
  -65.99903869]]","[-6.5604166984558105, -5.5645833015441895, 56.12708282470703, 57.12291717529297]",4.093849075474068,6.826360951755507,32.877497090992165,-21.0196813075562,3.7088651030375117,13.12162991763362,47.765935084896796,-26.340203463151123,1.3349981914286235,18.89589142900464,72.7209212584348,-41.185485550190776,5
236,56.633301,9.8000002,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[9.752083778381348, 9.847916603088379, 56.58541488647461, 56.681251525878906]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[9.677083015441895, 9.922916412353516, 56.51041793823242, 56.756248474121094]","[[ nan  nan  nan ... -14. -14. -14.]
 [ nan  nan  nan ... -14. -14. -14.]
 [ nan  nan  nan ... -14. -14. -14.]
 ...
 [ nan  nan  nan ...  nan  nan  nan]
 [ nan  nan  nan ...  nan  nan  nan]
 [ nan  nan  nan ...  nan  nan  nan]]","[9.302083015441895, 10.297916412353516, 56.13541793823242, 57.131248474121094]",,,,,,,,,,,,,1
