station,block_time,extract_time,u10,v10,d2m,t2m,msl,sst,sp,tp,mwd,mwp,swh,tide,residual,residual_is_deviant,magnitude,wind_dir,u10_abs,v10_abs,wind_wave_diff,wind_wave_alignment,tau_u,tau_v,tau_mag,lat,lon
236,1992-06-30,1992-05-09 23:00:00,5.636795,-4.593445,278.6112,280.8587,100314.875,,100330.28,1.1444092e-05,274.233,5.3966904,1.4773415,-0.36595340886259065,0.60873914,0,25.892307,129.17671,5.636795,4.593445,145.05629,0.8561482,0.23242478,-0.1894038,1.0676304,51.595404,4.006011
236,1992-08-31,1992-08-03 22:00:00,7.364731,4.005768,286.78162,289.17487,101164.31,,101179.234,4.7683716e-06,245.79643,4.839011,1.3852645,-0.9606854227277257,0.6534712,0,29.501402,61.457684,7.364731,4.005768,184.33875,-0.5274318,0.3460023,0.18819492,1.3860048,51.595404,4.006011
236,1992-10-31,1992-10-25 23:00:00,3.3264923,-8.366425,279.90726,281.39276,99129.94,,99145.14,7.1525574e-05,306.28925,5.1290874,1.464498,-0.42879801023854036,0.83158374,0,27.830847,158.3172,3.3264923,8.366425,147.97205,-0.9501152,0.14743222,-0.37080517,1.2334805,51.595404,4.006011
236,1992-12-31,1992-11-19 15:00:00,10.123001,-1.6594543,273.8202,281.21997,101047.875,,101062.8,9.536743e-07,291.5173,7.2406826,3.0191033,-1.5096593650125025,1.2224451,0,16.798658,99.30963,10.123001,1.6594543,192.20767,-0.84162015,0.27080914,-0.0443935,0.44939542,51.595404,4.006011
236,1993-02-28,1993-02-21 11:00:00,6.0703735,-10.385941,273.6767,278.12524,101255.0,,101270.734,6.198883e-05,331.5571,9.547919,3.7107494,-0.9480565950702029,1.8308424,0,63.04654,149.69456,6.0703735,10.385941,181.86253,0.93942744,0.6094753,-1.0427653,6.3299747,51.595404,4.006011
236,1993-04-30,1993-04-06 20:00:00,8.20549,-0.2677307,278.27063,282.3329,100387.0,,100402.26,0.00010585785,269.8383,5.311802,1.4935749,-1.5814454755991303,0.64423114,0,2.1968617,91.86879,8.20549,0.2677307,177.9695,-0.45245183,0.028706927,-0.0009366565,0.007685726,51.595404,4.006011
236,1993-06-30,1993-05-31 16:00:00,9.046234,4.0496826,282.0097,288.7887,101345.25,,101359.95,0.0,247.54388,5.2363453,1.6355369,-1.3459353502972726,0.37872106,0,36.634377,65.883606,9.046234,4.0496826,181.66028,0.8514273,0.5277595,0.23625948,2.1372585,51.595404,4.006011
236,1993-08-31,1993-08-12 17:00:00,8.624786,2.8342743,285.51074,290.7693,100838.81,,100853.65,6.866455e-05,252.75311,5.2762966,1.6447842,-0.6602072594453066,0.59299296,0,24.445011,71.80846,8.624786,2.8342743,180.94466,0.2984601,0.33575156,0.11033456,0.95161206,51.595404,4.006011
236,1993-10-31,1993-10-21 10:00:00,0.9263153,-7.828491,279.47455,281.6795,101422.19,,101437.65,0.00025749207,328.94348,6.9319696,2.083125,-0.5161431873752449,0.7989289,0,7.2516513,173.25179,0.9263153,7.828491,155.6917,0.18184245,0.010697325,-0.09040541,0.083743915,51.595404,4.006011
236,1993-12-31,1993-11-14 22:00:00,6.288208,-12.123322,278.87567,281.33115,101418.31,,101433.266,0.00042295456,328.29047,8.90983,4.0569167,-1.200881265369225,1.933667,0,76.23397,152.58482,6.288208,12.123322,175.70564,0.9751175,0.7634048,-1.4718027,9.255002,51.595404,4.006011
236,1994-02-28,1994-01-28 11:00:00,11.830109,-5.4263306,270.14313,278.70264,101847.44,,101863.625,1.859665e-05,305.22894,8.1798935,3.5483656,-1.0854735058494847,1.8482592,0,64.19408,114.64036,11.830109,5.4263306,190.5886,-0.49882022,1.209381,-0.5547287,6.5625005,51.595404,4.006011
236,1994-04-30,1994-04-04 16:00:00,9.413055,-5.209244,276.58716,277.67535,99685.75,,99700.64,0.001876831,288.59622,4.2220297,1.2114501,-1.1330119915936567,1.4357977,0,49.0349,118.96041,9.413055,5.209244,169.6358,0.99994797,0.73504746,-0.40677986,3.829041,51.595404,4.006011
236,1994-06-30,1994-06-04 04:00:00,8.616074,4.6987915,282.7008,284.93088,100685.375,,100700.2,0.00022935867,248.23604,5.7680054,1.8857055,-1.4947550505152685,0.63754076,0,40.485134,61.394073,8.616074,4.6987915,186.84196,-0.0827036,0.5555005,0.3029432,2.610181,51.595404,4.006011
236,1994-08-31,1994-08-18 04:00:00,8.703461,-3.5960236,285.82294,288.58047,100766.0,,100780.54,2.2411346e-05,290.10367,5.884384,2.1001832,-0.896986137564503,0.65977186,0,31.29785,112.44903,8.703461,3.5960236,177.65463,-0.15403195,0.43379638,-0.17923237,1.559942,51.595404,4.006011
236,1994-10-31,1994-09-16 17:00:00,8.332809,-7.5633545,281.10718,285.09058,100762.94,,100777.66,4.005432e-05,321.37836,8.330785,3.2435453,-1.3095705715022572,1.2623563,0,63.023994,132.22876,8.332809,7.5633545,189.1496,0.7936336,0.8363284,-0.75910145,6.325448,51.595404,4.006011
236,1994-12-31,1994-12-27 15:00:00,8.904037,4.1389465,284.36316,284.99658,99105.75,,99120.63,0.0013699532,252.19801,6.163246,1.9049673,-1.5735399269070784,1.1663257,0,36.853336,65.06914,8.904037,4.1389465,187.12888,0.2026985,0.5225685,0.24291039,2.1628833,51.595404,4.006011
236,1995-02-28,1995-01-01 21:00:00,8.581314,-6.678467,273.75937,275.07983,100521.69,,100537.25,0.00022411346,321.8048,8.8814945,3.5496573,-1.2957656561304984,1.5985514,0,57.31002,127.892075,8.581314,6.678467,193.91273,0.64787143,0.783184,-0.60951835,5.2304683,51.595404,4.006011
236,1995-04-30,1995-03-17 20:00:00,11.686661,3.7658691,274.3208,281.0678,99073.56,,99088.53,0.0,257.37592,6.7772694,2.9460144,-1.3798670556070127,1.1226528,0,44.010433,72.13915,11.686661,3.7658691,185.23676,-0.9931386,0.81907845,0.26393703,3.0845423,51.595404,4.006011
236,1995-06-30,1995-05-18 01:00:00,6.2652893,-1.9061279,282.07483,282.84882,99848.75,,99863.58,7.724762e-05,310.7939,4.867734,1.0230416,-0.802771465241127,0.6255572,0,11.942443,106.92165,6.2652893,1.9061279,203.87225,-0.9456304,0.11915541,-0.036251392,0.22712545,51.595404,4.006011
236,1995-08-31,1995-08-28 10:00:00,1.9850769,-7.930588,285.2699,289.2536,101456.5,,101471.23,0.00053977966,340.70322,7.0873957,2.2760994,-1.3597550727911916,0.7825408,0,15.742826,165.94722,1.9850769,7.930588,174.756,0.38721076,0.049766775,-0.1988234,0.39467975,51.595404,4.006011
236,1995-10-31,1995-09-27 23:00:00,8.502457,-4.137192,278.82364,283.84778,101387.875,,101403.36,8.583069e-06,302.47815,7.2231636,2.7390895,-1.465818481015201,1.0286043,0,35.176296,115.94699,8.502457,4.137192,186.53116,-0.3835197,0.47629276,-0.23175825,1.9705147,51.595404,4.006011
236,1995-12-31,1995-11-03 07:00:00,4.1805115,-7.423767,279.70532,283.81342,101211.69,,101227.39,3.194809e-05,331.75677,6.6634827,2.2396333,-0.6533761265640937,0.89616185,0,31.035143,150.61504,4.1805115,7.423767,181.14174,0.47956708,0.20661537,-0.3669083,1.5338644,51.595404,4.006011
236,1996-02-29,1996-02-19 11:00:00,-1.7690582,-10.316132,271.02014,272.63745,99638.19,,99653.47,0.00042915344,1.5500888,7.2168865,2.579844,-1.0109019466028448,1.1036876,0,18.249838,189.73071,1.7690582,10.316132,-188.18062,0.95081466,-0.051413905,-0.29981637,0.5303926,51.595404,4.006011
236,1996-04-30,1996-03-28 17:00:00,6.6414795,-0.21986389,274.47775,277.18903,101151.19,,101167.11,0.00025367737,280.35345,5.0788536,1.1574968,-0.7038715197273766,0.51665723,0,1.4602215,91.89606,6.6414795,0.21986389,188.4574,0.9992719,0.015444115,-0.0005112721,0.0033956033,51.595404,4.006011
236,1996-06-30,1996-05-03 10:00:00,-1.8855133,-2.1923065,280.5041,281.43243,99936.375,,99951.13,0.0005221367,344.50327,6.0944023,1.1311746,-1.2607665932504821,0.51355225,0,4.133623,220.69748,1.8855133,2.1923065,123.805786,-0.28319484,-0.012411947,-0.014431504,0.027210793,51.595404,4.006011
236,1996-08-31,1996-08-29 10:00:00,2.6326752,-6.066818,287.94025,290.271,99628.31,,99643.2,9.918213e-05,316.77332,7.440872,2.1066027,-1.0735897116419715,1.2663754,0,15.971962,156.54173,2.6326752,6.066818,160.23158,-0.99994636,0.06696301,-0.15431164,0.40625244,51.595404,4.006011
236,1996-10-31,1996-10-29 11:00:00,6.2582855,-8.676834,278.46185,285.1153,100507.0,,100522.164,2.861023e-06,321.63165,7.0667496,2.8466523,-1.1959797344303225,1.4387655,0,54.302105,144.19846,6.2582855,8.676834,177.4332,0.06673826,0.5411921,-0.7503388,4.695834,51.595404,4.006011
236,1996-12-31,1996-11-07 02:00:00,9.361374,4.0898285,281.60522,284.66302,100371.25,,100385.64,8.392334e-05,258.41904,6.4682207,2.451417,0.23980554118054,1.1629801,0,38.286415,66.40028,9.361374,4.0898285,192.01875,-0.92806953,0.5707734,0.24936141,2.3343656,51.595404,4.006011
236,1997-02-28,1997-02-18 20:00:00,9.684097,-0.04928589,274.35443,279.26514,101174.31,,101189.26,2.7656555e-05,265.44238,5.518771,1.7482171,-0.7891419113267943,1.2919276,0,0.47728932,90.291595,9.684097,0.04928589,175.15079,0.71203697,0.00736072,-3.7461377e-05,0.00036277962,51.595404,4.006011
236,1997-04-30,1997-03-28 11:00:00,7.5139465,-5.990753,275.66144,281.0887,101754.19,,101770.195,6.1035156e-05,306.274,6.099513,2.0452232,-1.6632194906282494,0.87600523,0,45.0142,128.5648,7.5139465,5.990753,177.70918,-0.20767526,0.5386381,-0.42944783,3.226848,51.595404,4.006011
236,1997-06-30,1997-05-06 10:00:00,-0.83358765,-7.2951813,276.23993,279.4458,98970.0,,98985.14,0.00021457672,348.38922,5.768361,1.4980981,-1.1953130581275935,0.61809874,0,6.081173,186.51866,0.83358765,7.2951813,161.87056,0.07845732,-0.008072686,-0.07064849,0.058891706,51.595404,4.006011
236,1997-08-31,1997-08-29 04:00:00,5.192505,5.611145,286.68866,288.12158,100423.81,,100438.9,6.771088e-05,238.71881,5.4192724,1.5506208,-0.8101600537255936,0.48294577,0,29.135899,42.780903,5.192505,5.611145,195.93791,0.40010267,0.24092661,0.26035106,1.3518742,51.595404,4.006011
236,1997-10-31,1997-10-10 15:00:00,10.516922,-0.20262146,280.90936,288.00262,100149.19,,100164.25,6.67572e-06,282.43796,6.268489,2.3638346,-1.1630296796056856,0.9558154,0,2.130954,91.10374,10.516922,0.20262146,191.33423,-0.9544685,0.03568964,-0.0006876049,0.007231487,51.595404,4.006011
236,1997-12-31,1997-12-12 08:00:00,3.2102203,-7.8173523,280.4719,282.04526,100826.625,,100842.01,0.00010967255,324.09497,5.769515,1.8206897,-1.059291650275722,0.8820774,0,25.095423,157.67433,3.2102203,7.8173523,166.42064,-0.9964932,0.12829472,-0.31241626,1.002925,51.595404,4.006011
236,1998-02-28,1998-01-05 01:00:00,11.883301,6.94841,275.91205,280.42493,99299.81,,99315.375,1.1920929e-05,252.70992,7.8879404,3.7938511,-1.33270816635217,1.3954939,0,82.570045,59.68429,11.883301,6.94841,193.02562,-0.18132015,1.5625684,0.91366583,10.857367,51.595404,4.006011
236,1998-04-30,1998-03-11 20:00:00,0.42842102,-10.803146,275.46338,278.6934,101407.44,,101423.01,0.0004234314,333.09497,6.531312,2.285526,-1.3849808713792366,1.0477666,0,4.628295,177.729,0.42842102,10.803146,155.36597,-0.14238402,0.0031577027,-0.07962524,0.034113124,51.595404,4.006011
236,1998-06-30,1998-06-11 23:00:00,2.1704865,-8.767532,282.34003,284.57855,101018.5,,101033.125,0.00034189224,339.2388,5.9622784,1.8602413,-1.2837925676534345,0.5565783,0,19.02981,166.09543,2.1704865,8.767532,173.14337,-0.9373766,0.065776534,-0.26569983,0.5766979,51.595404,4.006011
236,1998-08-31,1998-07-14 12:00:00,8.616699,-1.0384674,281.73254,288.753,101149.06,,101163.83,9.775162e-05,290.6818,6.1186094,1.8278148,-1.339937450613812,0.70272315,0,8.948161,96.872025,8.616699,1.0384674,193.80977,0.56614405,0.122787505,-0.014798106,0.12751082,51.595404,4.006011
236,1998-10-31,1998-10-25 11:00:00,12.589157,2.103363,278.93713,285.00912,99405.75,,99420.58,2.002716e-05,275.14127,7.4627056,3.377933,-1.3749987798294732,1.4277846,0,26.479568,80.51478,12.589157,2.103363,194.6265,0.98843247,0.5308686,0.088696115,1.1166093,51.595404,4.006011
236,1998-12-31,1998-11-10 14:00:00,6.563431,-5.768341,279.0957,282.97314,101464.31,,101479.47,2.4795532e-05,300.39343,4.843196,1.5203506,-1.1715004638722049,1.1642861,0,37.860107,131.31096,6.563431,5.768341,169.08247,0.845375,0.39572382,-0.3477861,2.28267,51.595404,4.006011
236,1999-02-28,1999-02-05 12:00:00,8.405502,-7.4689484,276.39355,279.25256,101322.06,,101337.59,0.00015497208,316.79907,8.352727,3.1179962,-1.6725932121690994,1.8353789,0,62.780262,131.6236,8.405502,7.4689484,185.17548,-0.9841128,0.84036165,-0.7467273,6.276618,51.595404,4.006011
236,1999-04-30,1999-04-13 07:00:00,8.632858,-6.0374603,277.10205,279.79202,99898.5,,99913.45,0.00026130676,312.10275,6.6003733,2.4913764,-1.345345619177101,1.1981313,0,52.12054,124.96733,8.632858,6.0374603,187.13542,0.20910424,0.7165442,-0.50112104,4.326107,51.595404,4.006011
236,1999-06-30,1999-06-02 22:00:00,7.947525,6.723938,284.55072,287.17654,100861.625,,100876.84,0.0,235.27567,5.1786833,1.8271424,-1.4726873555714266,0.37547302,0,53.438663,49.767384,7.947525,6.723938,185.50829,-0.98811644,0.6763429,0.57221437,4.5476875,51.595404,4.006011
236,1999-08-31,1999-07-22 16:00:00,4.9729156,-6.0812225,285.95953,288.16034,101830.81,,101845.75,1.66893e-05,315.1819,5.495227,1.6060221,-1.153627268563511,0.726413,0,30.241407,140.72543,4.9729156,6.0812225,174.45645,0.09790207,0.23949285,-0.2928683,1.4564093,51.595404,4.006011
236,1999-10-31,1999-10-02 15:00:00,5.576477,4.616867,281.91663,285.61343,99693.375,,99708.125,5.197525e-05,249.96104,5.518464,1.6463816,-0.915379550414383,0.60816526,0,25.745853,50.37802,5.576477,4.616867,199.58302,0.09176031,0.22863708,0.1892928,1.055587,51.595404,4.006011
236,1999-12-31,1999-11-06 21:00:00,9.635025,-4.2010956,279.58685,282.96204,101345.06,,101360.484,0.00011634827,308.06305,8.273581,3.2642186,-1.3085323801163282,1.5813181,0,40.47766,113.55832,9.635025,4.2010956,194.50473,0.9626924,0.6210802,-0.27080545,2.6092174,51.595404,4.006011
236,2000-02-29,2000-01-30 04:00:00,8.221298,-2.0236359,278.50616,281.7486,100731.44,,100746.7,9.6321106e-05,296.4618,6.878334,2.1726494,-1.0573972772631655,1.5601829,0,16.636915,103.82819,8.221298,2.0236359,192.6336,-0.5432827,0.21781744,-0.053614788,0.44078323,51.595404,4.006011
236,2000-04-30,2000-03-03 08:00:00,11.670258,1.3654633,281.1438,282.16522,99894.94,,99910.39,0.0024113655,254.3693,6.5958643,2.4686105,-1.1495384469985777,1.1723242,0,15.935308,83.32652,11.670258,1.3654633,171.04277,0.17315212,0.29615587,0.03465133,0.40438998,51.595404,4.006011
236,2000-06-30,2000-05-28 14:00:00,13.976013,1.5101929,279.65033,281.3946,100141.25,,100156.84,0.0009775162,260.57123,6.5142946,3.2526076,-0.6835429820599865,1.3863287,0,21.106476,83.83276,13.976013,1.5101929,176.73846,0.6900228,0.46976265,0.0507607,0.7094322,51.595404,4.006011
236,2000-08-31,2000-07-11 04:00:00,5.869049,-7.273529,285.86008,286.67053,99280.19,,99295.07,0.0005393028,315.65866,6.1088657,1.9599912,-1.604399780187023,1.0071855,0,42.688698,141.09975,5.869049,7.273529,174.55891,0.19918081,0.39898822,-0.49446723,2.9020524,51.595404,4.006011
236,2000-10-31,2000-10-26 09:00:00,7.5650787,-1.2481384,280.89844,284.66443,101152.0,,101166.39,1.4305115e-05,286.59814,5.6438665,1.747415,-1.067791288921624,0.72057706,0,9.4422655,99.368645,7.5650787,1.2481384,187.22949,0.30003497,0.11375464,-0.018768018,0.14198154,51.595404,4.006011
236,2000-12-31,2000-12-15 12:00:00,6.5238037,-4.8456116,278.34998,280.44623,100474.875,,100489.94,0.0008163452,322.1408,7.6810913,2.2648244,-1.3856196982454916,0.9284054,0,31.61182,126.60344,6.5238037,4.8456116,195.53737,0.7257831,0.3284202,-0.24393694,1.5913967,51.595404,4.006011
236,2001-02-28,2001-01-04 19:00:00,5.8651276,7.272278,279.0467,281.2224,99457.875,,99473.0,0.0002565384,231.96141,5.016268,1.5693926,0.3685746165895803,0.75421107,0,42.65284,38.886345,5.8651276,7.272278,193.07507,-0.1324843,0.39838672,0.4939669,2.8971791,51.595404,4.006011
236,2001-04-30,2001-04-18 05:00:00,2.8020325,-8.246384,277.17587,278.1333,100221.19,,100236.64,0.000813961,300.63693,4.895627,1.326477,-1.2155803319254044,0.6683661,0,23.106636,161.23279,2.8020325,8.246384,139.40414,0.38640326,0.10310728,-0.3034448,0.8502622,51.595404,4.006011
236,2001-06-30,2001-06-02 18:00:00,5.0863647,-8.436584,279.44473,283.88672,101231.0,,101245.695,5.5789948e-05,324.68445,6.1028013,2.1354198,-1.383368031140892,0.84615374,0,42.911545,148.91447,5.0863647,8.436584,175.76997,0.9873521,0.34758505,-0.5765278,2.9324305,51.595404,4.006011
236,2001-08-31,2001-07-11 12:00:00,10.000198,5.886688,285.78442,290.69,100813.625,,100827.91,0.00018310547,246.18214,5.9693527,2.2677338,-1.2481083150732142,0.49089402,0,58.86805,59.516495,10.000198,5.886688,186.66565,-0.2562237,0.9374923,0.5518615,5.518725,51.595404,4.006011
236,2001-10-31,2001-09-09 01:00:00,6.7938538,-7.0134735,282.29718,284.33588,101026.56,,101042.33,0.0010576248,323.3859,7.357028,2.8268282,-1.2437300010082497,1.1165158,0,47.648514,135.91127,6.7938538,7.0134735,187.47462,0.52256936,0.5155194,-0.5321842,3.6155815,51.595404,4.006011
236,2001-12-31,2001-12-28 19:00:00,11.4292755,-0.5181122,273.97122,279.158,100101.75,,100116.83,0.0,291.688,8.0549555,3.4044569,-1.392879989771672,1.4056658,0,5.921647,92.59555,11.4292755,0.5181122,199.09244,-0.38821673,0.10778062,-0.0048859133,0.05584245,51.595404,4.006011
236,2002-02-28,2002-02-22 19:00:00,8.558929,-1.1115723,276.71814,281.10788,99998.56,,100014.34,2.2411346e-05,284.78955,5.6735315,1.6971687,-0.052949325481054625,1.535735,0,9.513868,97.39974,8.558929,1.1115723,187.3898,0.4484569,0.12967494,-0.01684125,0.14414304,51.595404,4.006011
236,2002-04-30,2002-04-27 09:00:00,9.028595,0.12832642,277.687,282.05743,100937.5,,100952.805,0.00010251999,282.69797,5.856724,1.9631149,-1.8356985607957848,1.0884843,0,1.1586072,89.18569,9.028595,0.12832642,193.51227,0.29964435,0.016658498,0.00023677277,0.0021377255,51.595404,4.006011
236,2002-06-30,2002-06-18 15:00:00,3.5541077,-3.223648,287.8802,290.11267,101697.625,,101712.09,0.0036611557,310.02957,3.0971365,0.5436391,-1.1949130853373477,0.5176988,0,11.457192,132.20866,3.5541077,3.223648,177.8209,-0.31544226,0.064846754,-0.058817327,0.20904312,51.595404,4.006011
236,2002-08-31,2002-08-31 15:00:00,2.8082733,-5.686508,285.3651,291.05658,102376.31,,102391.91,1.335144e-05,315.66458,4.7110634,1.0385343,-0.8566640051868665,0.52944976,0,15.96927,153.71759,2.8082733,5.686508,161.94699,0.15434977,0.07141738,-0.14461395,0.4061155,51.595404,4.006011
236,2002-10-31,2002-10-27 23:00:00,10.402344,-2.7337494,278.36337,283.3475,101895.69,,101910.8,1.4305115e-06,293.8523,8.04965,3.4212558,-1.0510055208260893,1.8437912,0,28.4374,104.72444,10.402344,2.7337494,189.12785,0.80667377,0.47108638,-0.12380211,1.2878321,51.595404,4.006011
236,2002-12-31,2002-12-30 04:00:00,10.3909,2.8591003,282.97284,284.88214,99544.44,,99559.09,0.00028038025,254.67561,5.5612717,1.8005999,-1.1131130016161823,0.63589877,0,29.708624,74.61553,10.3909,2.8591003,180.06009,-0.5492684,0.4916037,0.13526686,1.4055443,51.595404,4.006011
236,2003-02-28,2003-02-04 20:00:00,8.220566,-8.622665,275.32788,277.29108,99749.31,,99765.17,2.193451e-05,315.24652,7.5766335,3.2099152,-0.12593876479125377,1.1987245,0,70.883194,136.36755,8.220566,8.622665,178.87897,-0.98166,0.9279497,-0.9733393,8.001401,51.595404,4.006011
236,2003-04-30,2003-04-01 23:00:00,7.211838,-4.833908,276.73334,280.17273,100353.94,,100368.86,0.000114917755,282.93747,4.91494,1.4538426,-0.9168917472721241,1.0496775,0,34.86136,123.832924,7.211838,4.833908,159.10455,-0.43867546,0.40037754,-0.2683627,1.9353881,51.595404,4.006011
236,2003-06-30,2003-05-03 01:00:00,10.685928,3.486374,282.52502,283.2331,100493.625,,100509.28,0.0029740334,242.94044,5.579522,1.9535962,0.07202995151982905,0.73075575,0,37.255142,71.93064,10.685928,3.486374,171.0098,0.20552827,0.63398343,0.20684242,2.2103035,51.595404,4.006011
236,2003-08-31,2003-07-02 11:00:00,5.0155945,-4.1610107,286.58542,289.27386,100236.0,,100250.44,7.05719e-05,305.29108,4.71492,1.2060072,-1.1294214642502771,0.44220716,0,20.869944,129.6796,5.0155945,4.1610107,175.61148,0.949954,0.16669522,-0.1382928,0.6936206,51.595404,4.006011
236,2003-10-31,2003-10-07 20:00:00,6.8442383,-6.4570312,279.77484,284.1819,100713.19,,100728.3,5.722046e-06,320.70245,7.9946184,3.0795157,-1.2018315127768868,1.2246172,0,44.19346,133.33255,6.8442383,6.4570312,187.3699,0.43058488,0.48168436,-0.45443347,3.110251,51.595404,4.006011
236,2003-12-31,2003-12-21 18:00:00,8.089111,-5.3110657,275.69385,279.4007,100845.31,,100861.12,1.9073486e-05,319.77582,8.159902,2.940321,-1.51883096019725,1.6216167,0,42.961803,123.28768,8.089111,5.3110657,196.48813,-0.13814461,0.5534301,-0.36336544,2.9393036,51.595404,4.006011
236,2004-02-29,2004-02-08 22:00:00,7.8953247,-7.9813538,273.85822,277.60925,102308.25,,102324.055,0.00017547607,318.6152,8.289328,3.3791134,-1.3761019586480154,1.6988877,0,63.01538,135.31046,7.8953247,7.9813538,183.30475,0.46037865,0.7923116,-0.8009448,6.323719,51.595404,4.006011
236,2004-04-30,2004-03-21 11:00:00,10.74353,3.7385101,277.59393,283.0619,100339.625,,100355.03,9.8228455e-05,256.35443,5.8112135,2.0678504,-1.2806232591557307,0.793409,0,40.164795,70.81323,10.74353,3.7385101,185.5412,-0.9825232,0.68718237,0.23912422,2.5690382,51.595404,4.006011
236,2004-06-30,2004-06-24 01:00:00,11.396301,5.6089325,283.8806,287.683,100026.69,,100041.89,0.0001282692,249.89296,6.756236,2.9081168,-1.478528678493355,0.9913144,0,63.921085,63.794907,11.396301,5.6089325,186.09805,-0.735707,1.1600789,0.57095754,6.506804,51.595404,4.006011
236,2004-08-31,2004-08-14 02:00:00,3.325714,-6.910385,289.4983,290.931,100733.56,,100748.28,0.00019073486,318.4796,4.9023237,1.3428341,1.364970550667654,0.5778152,0,22.981964,154.3002,3.325714,6.910385,164.17941,0.6847069,0.12171707,-0.25291166,0.8411118,51.595404,4.006011
236,2004-10-31,2004-09-21 05:00:00,10.557129,-0.032974243,281.66986,286.645,100983.25,,100998.25,1.9073486e-06,277.7894,6.6043634,2.7229593,0.8018682114022315,0.99091756,0,0.34811333,90.178955,10.557129,0.032974243,187.61044,0.63319963,0.0058525605,-1.8279947e-05,0.00019298375,51.595404,4.006011
236,2004-12-31,2004-12-17 20:00:00,6.9359283,-8.731277,276.746,279.78857,99567.69,,99582.875,2.9563904e-05,314.40704,5.6697664,2.14106,1.38222273690782,1.1105629,0,60.559513,141.53717,6.9359283,8.731277,172.86987,-0.99661714,0.668908,-0.84205335,5.8404217,51.595404,4.006011
236,2005-02-28,2005-01-20 18:00:00,11.095245,-1.0952606,281.54504,283.5089,100188.94,,100204.04,0.0007519722,277.41003,6.30153,2.1049762,-1.111064167892653,1.4538499,0,12.1521845,95.63765,11.095245,1.0952606,181.77238,0.90475625,0.21471912,-0.021195872,0.23517337,51.595404,4.006011
236,2005-04-30,2005-04-08 22:00:00,1.7197113,-8.978241,273.90237,277.24756,101274.31,,101290.51,7.1525574e-05,338.12802,7.9828978,2.7146366,-1.2040673751232815,1.1968532,0,15.439982,169.15677,1.7197113,8.978241,168.97125,0.7808626,0.042284556,-0.22075853,0.37964094,51.595404,4.006011
236,2005-06-30,2005-05-07 22:00:00,3.9258423,-1.2910004,276.64575,280.1863,101138.31,,101153.305,0.0,316.21613,5.0409994,1.0134822,-1.073578694708967,0.49636438,0,5.068264,108.20328,3.9258423,1.2910004,208.01285,0.78522754,0.0316863,-0.010419935,0.040907025,51.595404,4.006011
236,2005-08-31,2005-08-25 13:00:00,5.096695,0.96177673,285.15042,290.78552,100326.56,,100342.08,1.8119812e-05,264.39865,4.2390194,0.82060504,-1.1774166623413584,0.5602024,0,4.9018826,79.31361,5.096695,0.96177673,185.08505,-0.96406,0.039786063,0.0075078676,0.038265314,51.595404,4.006011
236,2005-10-31,2005-10-25 16:00:00,8.640121,5.060974,285.32422,288.89716,100471.56,,100486.836,0.0,246.99529,5.925989,2.1589882,-0.4401805808680279,0.7229663,0,43.72743,59.640247,8.640121,5.060974,187.35504,0.41712406,0.6016629,0.35242563,3.0450003,51.595404,4.006011
236,2005-12-31,2005-11-25 03:00:00,12.229706,-5.951187,275.3065,276.74536,98604.31,,98620.06,0.00027942657,301.84442,7.813936,3.631178,-0.7748876418470808,1.9976734,0,72.78127,115.94836,12.229706,5.951187,185.89606,-0.85663193,1.4174739,-0.6897674,8.435654,51.595404,4.006011
236,2006-02-28,2006-02-08 18:00:00,7.2206726,-5.2003174,275.4807,278.1089,100756.56,,100771.68,3.0994415e-05,319.0551,6.917466,2.261407,-1.042467958397566,1.0652537,0,37.54979,125.76137,7.2206726,5.2003174,193.29375,0.08569353,0.43178207,-0.3109688,2.2454038,51.595404,4.006011
236,2006-04-30,2006-03-01 00:00:00,5.33374,-3.3475494,272.69574,274.63464,100108.69,,100123.89,3.0994415e-05,314.3013,6.4199533,1.718877,-0.4700206273104849,0.7328064,0,17.85496,122.11309,5.33374,3.3475494,192.1882,-0.8519752,0.1516597,-0.0951843,0.50768834,51.595404,4.006011
236,2006-06-30,2006-05-20 18:00:00,10.1944275,5.3356476,282.57367,285.42316,99369.875,,99385.05,0.000770092,243.90393,5.241249,1.8675449,0.40326419538555003,0.85952145,0,54.39387,62.372948,10.1944275,5.3356476,181.53098,0.77669257,0.88306415,0.46218574,4.711719,51.595404,4.006011
236,2006-08-31,2006-08-03 16:00:00,2.584137,-8.922928,289.42358,290.88474,100722.875,,100737.17,0.0031089783,332.93112,5.4488153,1.6791996,-0.7350708045688874,0.6178565,0,23.058067,163.84863,2.584137,8.922928,169.08249,0.8453831,0.09488944,-0.32764968,0.84669155,51.595404,4.006011
236,2006-10-31,2006-10-31 23:00:00,5.5420685,-7.2770386,276.5473,282.97775,101219.0,,101234.09,1.5735626e-05,321.26083,7.112136,2.6419022,1.1162652460698033,1.5465205,0,40.329845,142.70772,5.5420685,7.2770386,178.55312,-0.86897683,0.3559409,-0.46736982,2.5901957,51.595404,4.006011
236,2006-12-31,2006-11-01 04:00:00,5.7108307,-8.794357,277.43613,281.88348,101488.5,,101503.31,0.0,328.3713,8.348281,3.2992122,-1.0176529574993165,1.6304387,0,50.223087,147.00133,5.7108307,8.794357,181.36998,0.6656782,0.45675376,-0.70337504,4.0168557,51.595404,4.006011
